,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73
10,-0.5663582571642882,0.022749884649285235,-1.0045476263232216,0.0643782300227189,-0.03688876705181537,-0.25244029697590387,0.5253547151654819,-1.1386755800406123,-0.9286530585601911,-0.5451267421490285,-0.6160749758726556,-0.32894638790070535,-0.6884398867241498,-0.8784463315447139,-0.5632825475016328,-0.5682576988342755,-0.5632825475017325,-1.4348194291328347,-1.2237052353980107,-0.15660666287353628,2.2536132511556612,0.2834949031948447,0.15511519729611273,-0.3401994561320471,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
11,0.32462064430701043,-0.6414887856202802,-0.3883250669985254,0.0643782300227189,-0.9534096785180589,-0.4233140522595593,-0.6727676800178859,-0.5954248466702102,-0.9286530585601911,-1.3189475940530762,-0.6160749758726556,-0.9889990217973277,-0.6884398867241498,-1.1589910059308197,2.4452513836591407,2.3380795026951633,2.4452513836592082,0.39108615547431475,-1.042080990649282,-0.7070240757816036,0.850068146636674,-0.13578578776822625,0.42318583929266806,-0.3401994561320471,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
12,0.9843711860519225,0.354869219784068,-0.8813031144582824,0.0643782300227189,2.712673967346915,-0.8608097877702972,-0.6727676800178859,-0.05217411329980806,0.24697401143150075,-0.41615660016502054,-0.6160749758726556,0.0010799290476058024,1.5195220408325236,0.24373236599970893,-1.0189279308946777,-1.287972093525542,-1.0189279308946133,-1.6772658020174647,-1.2237052353980107,-0.7340515107067052,-0.9596903987680756,-0.9743471696943682,-0.515061407695275,-0.3401994561320471,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
13,1.3907964599737284,-0.973608120755063,-0.01859153140370771,0.0643782300227189,-0.03688876705181537,-0.37449297932137215,-0.6727676800178859,-0.8670502133554113,-0.9286530585601911,-0.8030670261170444,0.15998649414665006,-0.32894638790070535,-0.6884398867241498,-0.31735698277250246,-0.04872732229712663,-0.12375906801212465,-0.04872732229706759,-1.4239440907544099,-1.405329480146739,-0.38081583230414395,1.904567149766508,0.7027755941579157,-0.4024717380567218,-0.3401994561320471,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
14,0.2820051786919085,0.354869219784068,-0.7580586025933431,0.0643782300227189,-0.9534096785180589,0.06047752827877006,-0.2733935482900966,-0.5954248466702102,-0.9286530585601911,1.389425387611091,0.15998649414665006,1.9812378307374727,2.781214570864908,3.329723784246872,-0.797811673504321,-0.6265732341662993,-0.7978116735043971,0.6578285531944742,1.5006584358329174,0.24198379142541196,-1.2279743402441554,-1.2538676303364154,-0.29329387658903366,-0.3401994561320471,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
15,1.3110897557677044,-0.08795656039564234,-0.14183604326864693,1.0431835581293276,1.7961530558806718,0.8085762967928026,-1.0721418117456751,-0.32379947998500913,-0.9286530585601911,-0.9320371681010523,-0.6160749758726556,-0.6589727048490165,-0.37301675421605357,-0.5979016571586082,0.13674492853427345,0.3618541129002288,0.13674492853432219,0.9735373439154835,0.7741614568380033,0.6649681975802493,0.9776074833890896,-0.13578578776822625,-0.7027108570928632,2.939452083109391,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
16,-0.024194833505490895,0.46557566482899554,-1.0045476263232216,1.0431835581293276,-0.03688876705181537,-0.20719663024439425,-1.0721418117456751,-1.1386755800406123,-0.9286530585601911,-0.15821631619700463,-0.6160749758726556,0.331106245995917,-0.37301675421605357,0.8048217147719203,-0.01890698942199361,-0.03838344614114146,-0.018906989421952666,0.36952908764835984,0.22928872259181768,-0.22937860699571513,-0.8426060514324166,-0.5550664787312972,-0.7027108570928632,-0.3401994561320471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
17,-0.6823670246720659,2.3475852305927645,-0.8813031144582824,-0.9144270980838898,-0.9534096785180589,-0.45466896548279156,-0.6727676800178859,-0.5954248466702102,0.24697401143150075,3.7108879433232342,-0.6160749758726556,5.44651415869474,4.042907100897293,0.5242770403858147,-0.14432605367374243,-0.12061254632154803,-0.14432605367374746,0.4186087042415227,0.4109129673405462,-0.4408642031754509,0.8188010588548936,-1.2888076879166714,-0.6745634396832249,-0.3401994561320471,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
18,-0.7257716655763363,-0.8629016757101354,2.3230541940301377,1.0431835581293276,-0.9534096785180589,-0.35871030488014777,-1.0721418117456751,-1.1386755800406123,-0.9286530585601911,-0.6740968841330365,0.15998649414665006,-0.32894638790070535,-0.6884398867241498,-0.036812308386396764,0.10357010529375568,0.11097145010490468,0.10357010529365944,0.292071204679627,0.04766447784308915,-0.39182370081609685,-0.24017782459905712,0.2834949031948447,-0.7027108570928632,-0.3401994561320471,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0
19,-0.6918371281420885,-0.3093694504854975,-0.6348140907284039,0.0643782300227189,-0.03688876705181537,-0.3119935885341237,1.3241029786210605,-0.8670502133554113,0.24697401143150075,0.09972396777101128,-0.6160749758726556,-0.9889990217973277,-0.6884398867241498,-1.1589910059308197,-1.1963169803719818,-1.1075715165991393,-1.1963169803719753,-0.8130828304860983,-0.13395976690563938,-0.057306504532660944,0.12843981463769927,0.7027755941579157,0.0478869404974907,-0.3401994561320471,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
20,0.13916445135240002,-0.19866300544056992,-0.01859153140370771,0.0643782300227189,-0.03688876705181537,2.283940703558451,1.3241029786210605,-0.8670502133554113,-0.9286530585601911,-0.5451267421490285,0.15998649414665006,-0.823985863323172,-0.05759362170795739,-0.5979016571586082,2.536393022700495,2.2151553886499653,2.5363930227004903,-1.602192522138598,-1.9502022143929247,1.017778447319024,-0.2612285168469902,-0.6948267090523208,-0.3274119582976862,-0.3401994561320471,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
21,0.8391629328449084,0.5762821098739231,-0.01859153140370771,1.0431835581293276,-0.9534096785180589,0.56026221891754,-0.6727676800178859,-0.05217411329980806,0.24697401143150075,1.6473656715791067,-0.6160749758726556,2.80630362310825,3.7274839683891967,1.3659110635441318,-0.009388453248157526,0.2831910706358078,-0.009388453248051778,0.8507921808912838,0.7741614568380033,0.48557951270978955,-0.3547228718419303,-1.2818196764006202,-0.6088861323940691,-0.3401994561320471,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
22,-1.7067165500128503,-0.08795656039564234,-0.14183604326864693,0.0643782300227189,0.8796321444144282,0.08762372831767584,0.5253547151654819,-0.8670502133554113,1.4226010814231924,-0.9320371681010523,-0.6160749758726556,-0.9889990217973277,-0.6884398867241498,-1.1589910059308197,-0.1696680740062208,-0.4308595850124217,-0.16966807400619122,-1.492473122977623,-1.405329480146739,0.08494337641694376,-0.2612285168469902,1.5413369760840576,0.798484738087845,-0.3401994561320471,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
23,-0.9514757982785431,-0.42007589553042507,0.1046529804612315,0.0643782300227189,-0.9534096785180589,-0.4721351251977465,-0.2733935482900966,-0.5954248466702102,-0.9286530585601911,-0.029246174212996676,0.15998649414665006,-1.1540121802714833,-0.6884398867241498,-1.1589910059308197,0.2260174917191115,0.36479086647809955,0.22601749171909055,1.6611062776959287,1.5006584358329174,-0.513240878978311,-1.3383585505196782,0.2834949031948447,0.11612310391479581,-0.3401994561320471,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
24,0.0918139340022867,0.1334563296942128,-0.01859153140370771,0.0643782300227189,-0.9534096785180589,-0.2823221605846222,0.12598058343769267,-0.5954248466702102,0.24697401143150075,-0.15821631619700463,-0.6160749758726556,-0.16393322942654978,-0.37301675421605357,-0.5979016571586082,-0.4196489061360599,-0.5797949450330568,-0.41964890613599365,-1.3644774177167178,-1.2237052353980107,-0.21949997906845606,0.5647242235298766,-0.5550664787312972,-0.25235217853865066,-0.3401994561320471,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
25,-0.9704160052185884,1.0191078900536334,-0.3883250669985254,0.0643782300227189,1.7961530558806718,-0.4062687638630369,1.3241029786210605,-0.8670502133554113,-0.9286530585601911,1.002514961659067,0.15998649414665006,0.4961194044700725,-0.6884398867241498,1.3659110635441318,0.10695685037424275,-0.045096025747705014,0.1069568503742614,-1.3434883910962472,-1.405329480146739,-0.4358896220091977,-0.2409166307537599,1.5413369760840576,-0.22864909019369234,-0.3401994561320471,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
26,0.6868521020353773,0.354869219784068,-0.3883250669985254,-0.9144270980838898,-0.9534096785180589,-0.820406141200763,1.3241029786210605,-0.5954248466702102,-0.9286530585601911,1.1314851036430749,-0.6160749758726556,-0.9889990217973277,-0.6884398867241498,-1.1589910059308197,-0.18111085857554515,0.04321634970115031,-0.18111085857551312,0.4030047848291929,0.4109129673405462,-0.7873609445202588,-0.17473831228516687,-0.13578578776822625,-0.02717283926154445,-0.3401994561320471,0.0,1.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
27,-0.05891854622890732,1.0191078900536334,-1.0045476263232216,1.0431835581293276,-0.9534096785180589,-0.8850098885801745,-0.2733935482900966,-0.5954248466702102,0.24697401143150075,1.9053059555471226,-0.6160749758726556,0.6611325629442281,-0.6884398867241498,1.085366389158026,-0.6641515295565437,-0.5049077287973293,-0.6641515295564718,0.2696860597273772,0.7741614568380033,-0.8026257851843663,0.42915495677793264,0.2834949031948447,-0.6161034189093609,-0.3401994561320471,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0
28,0.40748404966970875,-0.19866300544056992,-0.8813031144582824,1.0431835581293276,0.8796321444144282,0.8249902782116756,-0.6727676800178859,-0.5954248466702102,-0.9286530585601911,-1.1899774520690682,-1.3921364458919612,-0.823985863323172,-0.05759362170795739,-0.5979016571586082,-0.41838418178264597,-0.4073655563894486,-0.41838418178258624,-0.10997955912903838,0.04766447784308915,0.897079017907035,2.148229920003891,-0.8345869393733446,-0.13976250890009756,-0.3401994561320471,0.0,1.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
29,0.9157129358942582,0.1334563296942128,-0.3883250669985254,0.0643782300227189,-0.03688876705181537,0.4720896777059002,-0.6727676800178859,-1.1386755800406123,2.5982281514148844,0.48663439372303513,0.9360479641659557,1.3211851968408503,0.8886757758163312,1.9270004123163431,-0.5406626553581482,-0.49358025071125305,-0.5406626553581328,0.513237435395648,0.9557857015867318,0.5867518291451799,-0.5450809182617482,-0.7647068242128328,-0.6276510773338281,-0.3401994561320471,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
30,-1.6412150010118602,-0.7521952306652078,-0.7580586025933431,0.0643782300227189,-0.03688876705181537,-0.12154931694335035,-0.6727676800178859,-0.5954248466702102,-0.9286530585601911,-1.3189475940530762,0.15998649414665006,-0.9889990217973277,-0.6884398867241498,-1.1589910059308197,-0.6705905892511809,-0.39897483188124383,-0.6705905892510696,0.39245607887976547,0.9557857015867318,0.007972857836297857,-0.04433878355476436,0.7027755941579157,0.798484738087845,-0.3401994561320471,0.0,1.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
